Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
199,1774612283348,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,47.36842346191406,0,0,47.36842346191406,68.42105102539063,25,30.000001907348633,60.000003814697266,50,4.761904716491699,20,30.000001907348633,25,0,4.761904716491699,50,0,8192,7674,80524,71,55,67683.48358154297,44112.180603027344,1629.925048828125,33293438976,8589930496,7178944512,1075982336
200,1774612283548,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,47.619049072265625,45,35,28.571430206298828,0,35,20,10,10.526315689086914,15.789472579956055,47.36842346191406,0,28.571430206298828,10,0,100,0,8192,7674,79424,71,49,67687.55181884766,44115.0361328125,1629.925048828125,33293438976,8589930496,7190200320,1075982336
200,1774612283748,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,26.3157901763916,36.842105865478516,45,10.526315689086914,19.047618865966797,10,55,9.523809432983398,61.904762268066406,30.000001907348633,28.571430206298828,0,22.22222328186035,35,15.000000953674316,9.523809432983398,0,8192,7674,79126,71,44,67691.55700683594,44117.8310546875,1629.925048828125,33293438976,8589930496,7190343680,1075982336
199,1774612283948,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,40,0,10.526315689086914,40,36.842105865478516,15.000000953674316,85,25,0,5,0,28.571430206298828,40.90909194946289,33.333335876464844,4.761904716491699,36.842105865478516,0,8192,7674,80048,71,42,67695.38000488281,44120.47589111328,1629.925048828125,33293438976,8589930496,7208407040,1075982336
200,1774612284148,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,28.571430206298828,9.523809432983398,0,45,45,40,45,0,0,100,0,5.263157844543457,0,45,15.789472579956055,45,0,8192,7674,79924,71,49,67699.42504882813,44123.30895996094,1629.925048828125,33293438976,8589930496,7203725312,1075982336
199,1774612284348,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,35,20,10,45,0,14.285715103149414,5.263157844543457,15.789472579956055,0,100,45,40.90909194946289,40,26.3157901763916,10,30.000001907348633,0,8192,7674,78882,71,44,67703.43817138672,44126.12237548828,1629.925048828125,33293438976,8589930496,7203725312,1075982336
200,1774612284548,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,26.3157901763916,30.000001907348633,10,30.000001907348633,45,36.842105865478516,57.142860412597656,20,9.523809432983398,57.142860412597656,0,10.526315689086914,45,28.571430206298828,23.809524536132813,19.047618865966797,0,8192,7674,79360,71,42,67707.49224853516,44128.97119140625,1629.925048828125,33293438976,8589930496,7206711296,1075982336
200,1774612284748,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,35,0,20,36.842105865478516,45,25,100,0,15.000000953674316,0,0,0,45,45,10,45,0,8192,7674,80154,71,47,67711.4765625,44131.75164794922,1629.925048828125,33293438976,8589930496,7223226368,1075982336
200,1774612284948,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,35,0,35,45,42.105262756347656,10,19.047618865966797,35,95.23809814453125,0,0,0,31.57894515991211,5.263157844543457,10,42.105262756347656,0,8192,7674,80175,71,53,67715.44567871094,44134.52606201172,1629.925048828125,33293438976,8589930496,7228903424,1075982336
199,1774612285149,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,15.789472579956055,47.36842346191406,36.842105865478516,20,60.000003814697266,10,15.789472579956055,40,40,30.000001907348633,10,0,70,15.000000953674316,26.3157901763916,10,0,8192,7674,78868,71,46,67719.54669189453,44137.401916503906,1629.925048828125,33293438976,8589930496,7228903424,1075982336
199,1774612285349,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,45,45,20,0,42.85714340209961,30.000001907348633,45,10,0,42.105262756347656,0,5.263157844543457,100,31.57894515991211,0,0,0,8192,7674,79428,71,42,67723.55358886719,44140.20556640625,1629.925048828125,33293438976,8589930496,7229648896,1075982336
199,1774612285549,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,45,45,20,30.000001907348633,26.3157901763916,36.842105865478516,45,15.000000953674316,4.761904716491699,15.000000953674316,10,10,85.71428680419922,42.85714340209961,0,0,0,8192,7674,80364,71,44,67727.609375,44143.04754638672,1629.925048828125,33293438976,8589930496,7224008704,1075982336
200,1774612285749,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,45,45,0,35,19.047618865966797,28.571430206298828,42.105262756347656,78.94737243652344,0,10,61.904762268066406,35,0,35,0,0,0,8192,7674,80247,71,50,67731.57330322266,44145.813537597656,1629.925048828125,33293438976,8589930496,7224008704,1075982336
200,1774612285949,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,25,45,28.571430206298828,36.842105865478516,26.3157901763916,5.263157844543457,42.85714340209961,76.19047546386719,20,10,68.42105102539063,0,0,15.789472579956055,20,0,0,8192,7674,80137,71,56,67735.56713867188,44148.594665527344,1629.925048828125,33293438976,8589930496,7221227520,1075982336
200,1774612286149,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,42.105262756347656,40,15.789472579956055,42.85714340209961,30.000001907348633,10,42.105262756347656,42.105262756347656,40,15.000000953674316,70,4.761904716491699,0,9.523809432983398,0,0,0,8192,7674,79206,71,40,67739.45629882813,44151.29132080078,1629.925048828125,33293438976,8589930496,7221485568,1075982336
200,1774612286349,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,45,57.894737243652344,65,45,45,14.285715103149414,45,45,31.57894515991211,5,0,4.761904716491699,0,0,0,28.571430206298828,0,8192,7674,79441,71,51,67743.44049072266,44154.076171875,1629.925048828125,33293438976,8589930496,7221743616,1075982336
200,1774612286549,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,55,45,71.42857360839844,31.57894515991211,42.105262756347656,10.526315689086914,42.85714340209961,42.85714340209961,45,20,4.761904716491699,0,0,0,10,0,0,8192,7674,79084,71,56,67747.4603881836,44156.87921142578,1629.925048828125,33293438976,8589930496,7214538752,1075982336
199,1774612286750,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,45,45,15.000000953674316,30.000001907348633,47.619049072265625,15.789472579956055,26.3157901763916,80.95238494873047,50,42.105262756347656,0,0,20,30.000001907348633,0,5,0,8192,7674,79071,71,60,67751.634765625,44159.812072753906,1629.926025390625,33293438976,8589930496,7214796800,1075982336
199,1774612286950,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,47.36842346191406,0,100,10,5.263157844543457,19.047618865966797,0,0,45,38.095237731933594,38.095237731933594,10,26.3157901763916,47.36842346191406,0,47.36842346191406,0,8192,7674,79609,71,56,67755.70343017578,44162.67663574219,1629.926025390625,33293438976,8589930496,7214653440,1075982336
200,1774612287150,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,45,45,95.23809814453125,45,0,21.052631378173828,5,0,45,0,47.36842346191406,26.3157901763916,0,50,0,0,0,8192,7674,79620,71,52,67759.78686523438,44165.54278564453,1629.926025390625,33293438976,8589930496,7198330880,1075982336
200,1774612287350,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,25,30.000001907348633,90,4.761904716491699,4.761904716491699,4.761904716491699,10.526315689086914,9.523809432983398,30.000001907348633,45,40,42.85714340209961,0,50,20,15.000000953674316,0,8192,7674,79660,71,47,67763.705078125,44168.268127441406,1629.926025390625,33293438976,8589930496,7214833664,1075982336
200,1774612287550,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,40,0,100,26.3157901763916,10,35,14.285715103149414,10.526315689086914,45,15.789472579956055,30.000001907348633,5.263157844543457,0,30.000001907348633,0,40,0,8192,7674,80219,71,53,67767.62725830078,44170.995361328125,1629.926025390625,33293438976,8589930496,7211524096,1075982336
199,1774612287750,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,10.526315689086914,40,36.842105865478516,35,0,10.526315689086914,15.789472579956055,10,55,70,52.38095474243164,0,30.000001907348633,40,36.842105865478516,15.000000953674316,0,8192,7674,80284,71,60,67771.79425048828,44173.93688964844,1629.926025390625,33293438976,8589930496,7211143168,1075982336
199,1774612287950,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,45,0,50,45,45,10,38.095237731933594,0,100,0,0,0,10,47.619049072265625,0,47.36842346191406,0,8192,7674,79309,71,53,67775.88488769531,44176.80682373047,1629.9271240234375,33293438976,8589930496,7212027904,1075982336
200,1774612288150,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,50,26.3157901763916,47.619049072265625,0,47.36842346191406,4.761904716491699,52.6315803527832,45,36.842105865478516,50,0,0,0,0,0,80,0,8192,7674,78583,71,45,67779.95709228516,44179.66046142578,1629.9271240234375,33293438976,8589930496,7206150144,1075982336
200,1774612288350,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,65,30.000001907348633,40,5,28.571430206298828,10.526315689086914,10,40,0,42.85714340209961,15.000000953674316,4.761904716491699,30.000001907348633,0,15.000000953674316,71.42857360839844,0,8192,7674,80462,71,43,67783.81311035156,44182.330017089844,1629.9271240234375,33293438976,8589930496,7206150144,1075982336
200,1774612288551,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,40,28.571430206298828,35,0,26.3157901763916,14.285715103149414,10,45,10,42.105262756347656,89.47368621826172,0,35,0,35,15.789472579956055,0,8192,7674,80643,71,60,67787.84521484375,44185.150634765625,1629.928466796875,33293438976,8589930496,7208394752,1075982336
200,1774612288751,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,60.000003814697266,5.263157844543457,45,0,45,10,19.047618865966797,45,0,47.619049072265625,33.333335876464844,0,30.000001907348633,0,57.894737243652344,40,0,8192,7674,81202,72,56,67791.90441894531,44187.99108886719,1629.928466796875,33293438976,8589930496,7210024960,1075982336
200,1774612288951,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,47.36842346191406,45,36.842105865478516,35,45,15.000000953674316,0,36.842105865478516,10,31.57894515991211,0,0,45,75,19.047618865966797,0,0,8192,7674,79896,71,48,67796.05603027344,44190.91766357422,1629.928466796875,33293438976,8589930496,7206055936,1075982336
199,1774612289151,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,10,20,4.761904716491699,25,45,10.526315689086914,9.523809432983398,47.619049072265625,45,15.000000953674316,0,15.789472579956055,15.789472579956055,100,40,25,0,8192,7674,80066,72,42,67800.05810546875,44193.71447753906,1629.928466796875,33293438976,8589930496,7209410560,1075982336
199,1774612289351,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,42.85714340209961,47.36842346191406,0,0,42.105262756347656,10,0,31.57894515991211,45,40,0,35,10,45,25,40,0,8192,7674,80908,71,48,67804.00067138672,44196.46112060547,1629.928466796875,33293438976,8589930496,7211216896,1075982336
199,1774612289551,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,42.85714340209961,47.36842346191406,0,0,42.105262756347656,10,0,31.57894515991211,45,40,0,35,10,45,25,40,0,8192,7674,80445,71,51,67807.93579101563,44199.194274902344,1629.928466796875,33293438976,8589930496,7205076992,1075982336
200,1774612289751,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,43.589744567871094,24.390243530273438,62.5,42.5,4.878048419952393,35,0,39.02438735961914,42.5,37.5,40,22.5,5,7.500000476837158,0,21.95121955871582,0,8192,7674,79483,71,44,67811.99670410156,44202.041564941406,1629.928466796875,33293438976,8589930496,7205076992,1075982336
199,1774612289951,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,45,26.3157901763916,63.15789031982422,36.842105865478516,15.789472579956055,15.789472579956055,0,0,45,42.105262756347656,26.3157901763916,15.789472579956055,20,45,0,15.789472579956055,0,8192,7674,79609,71,44,67816.05419921875,44204.88787841797,1629.928466796875,33293438976,8589930496,7205593088,1075982336
200,1774612290151,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,25,28.571430206298828,4.761904716491699,100,20,28.571430206298828,0,23.809524536132813,42.85714340209961,42.85714340209961,23.809524536132813,23.809524536132813,10,21.052631378173828,20,23.809524536132813,0,8192,7674,80182,71,51,67819.97338867188,44207.616943359375,1629.928466796875,33293438976,8589930496,7205588992,1075982336
199,1774612290351,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,45,40,5.263157844543457,100,14.285715103149414,15.000000953674316,40,5.263157844543457,36.842105865478516,42.105262756347656,31.57894515991211,30.000001907348633,0,10,0,0,0,8192,7674,79859,71,58,67823.94641113281,44210.38641357422,1629.9300537109375,33293438976,8589930496,7213588480,1075982336
200,1774612290552,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,35,20,55,30.000001907348633,28.571430206298828,20,20,20,40,47.619049072265625,20,30.000001907348633,0,28.571430206298828,33.333335876464844,26.3157901763916,0,8192,7674,79503,71,48,67828.03717041016,44213.248107910156,1629.9300537109375,33293438976,8589930496,7227990016,1075982336
200,1774612290752,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,42.105262756347656,14.285715103149414,100,0,0,0,0,10,45,42.105262756347656,47.619049072265625,45,10,36.842105865478516,0,35,0,8192,7674,79786,71,42,67832.09362792969,44216.086669921875,1629.9300537109375,33293438976,8589930496,7228735488,1075982336
199,1774612290952,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,47.619049072265625,31.57894515991211,4.761904716491699,0,15.000000953674316,45,0,26.3157901763916,42.105262756347656,45,30.000001907348633,100,10,15.000000953674316,0,10,0,8192,7674,80744,71,48,67836.0336303711,44218.83233642578,1629.930908203125,33293438976,8589930496,7228735488,1075982336
199,1774612291152,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,42.105262756347656,25,0,0,42.105262756347656,42.105262756347656,10.526315689086914,72.7272720336914,42.85714340209961,42.105262756347656,0,5.263157844543457,0,21.052631378173828,10,65,0,8192,7674,80622,71,55,67840.0786743164,44221.664306640625,1629.930908203125,33293438976,8589930496,7222112256,1075982336
200,1774612291352,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,20,45,0,0,47.36842346191406,25,30.000001907348633,50,45,42.85714340209961,0,19.047618865966797,19.047618865966797,45,5,40,0,8192,7674,81045,72,60,67844.11120605469,44224.487548828125,1629.930908203125,33293438976,8589930496,7226241024,1075982336
199,1774612291552,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,30.000001907348633,50,10,5,80.95238494873047,20,30.000001907348633,15.789472579956055,36.842105865478516,50,26.3157901763916,26.3157901763916,31.57894515991211,28.571430206298828,0,5,0,8192,7674,80973,71,54,67848.28125,44227.43524169922,1629.930908203125,33293438976,8589930496,7220666368,1075982336
199,1774612291752,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,10.526315689086914,100,40,10,15.789472579956055,25,47.619049072265625,45,10,38.095237731933594,30.000001907348633,20,4.761904716491699,0,0,45,0,8192,7674,80444,71,42,67852.326171875,44230.26403808594,1629.930908203125,33293438976,8589930496,7220494336,1075982336
199,1774612291952,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,10,100,0,14.285715103149414,10,45,35,45,45,31.57894515991211,30.000001907348633,0,5,0,0,42.85714340209961,0,8192,7674,81195,71,48,67856.24926757813,44232.98181152344,1629.930908203125,33293438976,8589930496,7220494336,1075978240
200,1774612292152,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,25,47.36842346191406,20,26.3157901763916,4.761904716491699,15.000000953674316,0,42.105262756347656,40,55,45,30.000001907348633,45,0,5,31.57894515991211,0,8192,7674,81620,72,55,67860.26245117188,44235.796142578125,1629.930908203125,33293438976,8589930496,7220494336,1075978240
200,1774612292352,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,10,20,5.263157844543457,45,0,5.263157844543457,0,42.85714340209961,40,100,45,35,45,0,0,26.3157901763916,0,8192,7674,81844,72,60,67864.24291992188,44238.574157714844,1629.930908203125,33293438976,8589930496,7220490240,1075978240
199,1774612292553,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,5.263157844543457,25,0,45,0,0,0,30.000001907348633,47.36842346191406,100,47.36842346191406,45,47.36842346191406,20,0,19.047618865966797,0,8192,7674,80733,72,55,67868.33795166016,44241.449279785156,1629.930908203125,33293438976,8589930496,7214071808,1075978240
199,1774612292753,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,10.526315689086914,85,20,50,0,10,0,30.000001907348633,28.571430206298828,35,45,40,45,19.047618865966797,0,30.000001907348633,0,8192,7674,80215,71,42,67872.4130859375,44244.31365966797,1629.930908203125,33293438976,8589930496,7207112704,1075978240
200,1774612292953,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,14.285715103149414,35,42.85714340209961,35,0,0,0,100,0,10,42.105262756347656,40,40,42.105262756347656,0,10,0,8192,7674,80498,71,49,67876.35974121094,44247.060119628906,1629.930908203125,33293438976,8589930496,7215112192,1075978240
200,1774612293153,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,10.526315689086914,5.263157844543457,42.105262756347656,40,0,15.000000953674316,0,57.894737243652344,0,0,42.85714340209961,35,42.105262756347656,76.19047546386719,15.000000953674316,36.842105865478516,0,8192,7674,80624,71,57,67880.32946777344,44249.835021972656,1629.930908203125,33293438976,8589930496,7211982848,1075978240
200,1774612293353,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,45,0,10,0,0,38.095237731933594,26.3157901763916,65,35,45,45,10,19.047618865966797,26.3157901763916,52.38095474243164,10,0,8192,7674,80782,71,59,67884.35302734375,44252.65069580078,1629.930908203125,33293438976,8589930496,7215853568,1075978240
200,1774612293553,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,47.36842346191406,0,65,10,0,36.842105865478516,10,35,45,38.095237731933594,47.36842346191406,5.263157844543457,36.842105865478516,45,0,15.000000953674316,0,8192,7674,79747,71,52,67888.46112060547,44255.540771484375,1629.930908203125,33293438976,8589930496,7200088064,1075978240
200,1774612293753,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,25,5,80,30.000001907348633,0,0,42.85714340209961,15.000000953674316,42.85714340209961,31.57894515991211,40,40,10,30.000001907348633,25,4.761904716491699,0,8192,7674,79293,71,43,67892.38677978516,44258.2744140625,1629.930908203125,33293438976,8589930496,7202402304,1075978240
200,1774612293953,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,50,0,0,30.000001907348633,36.842105865478516,38.095237731933594,30.000001907348633,25,42.105262756347656,42.105262756347656,5,5,90,15.000000953674316,5,0,0,8192,7674,80154,71,58,67896.2744140625,44260.97247314453,1629.930908203125,33293438976,8589930496,7201513472,1075978240
199,1774612294153,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,25,10,0,10,45,47.36842346191406,45,0,45,35,0,0,100,45,15.000000953674316,0,0,8192,7674,80633,72,58,67900.34661865234,44263.830627441406,1629.930908203125,33293438976,8589930496,7217283072,1075978240
199,1774612294354,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,30.000001907348633,10.526315689086914,10,30.000001907348633,50,38.095237731933594,36.842105865478516,0,35,20,0,10,40,50,20,65,0,8192,7674,80505,72,50,67904.55926513672,44266.81903076172,1629.930908203125,33293438976,8589930496,7217025024,1075978240
199,1774612294554,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,26.3157901763916,47.619049072265625,0,0,45,25,35,10,10.526315689086914,45,0,20,10,36.842105865478516,20,100,0,8192,7674,79457,71,43,67908.65521240234,44269.691345214844,1629.930908203125,33293438976,8589930496,7214026752,1075978240
199,1774612294754,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,0,47.36842346191406,0,5,0,26.3157901763916,45,42.105262756347656,9.523809432983398,45,45,20,0,4.761904716491699,45,100,0,8192,7674,80200,71,46,67912.65399169922,44272.48175048828,1629.930908203125,33293438976,8589930496,7214256128,1075978240
200,1774612294954,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,0,47.36842346191406,0,5,0,26.3157901763916,45,42.105262756347656,9.523809432983398,45,45,20,0,4.761904716491699,45,100,0,8192,7674,80014,71,45,67916.42999267578,44275.08233642578,1629.930908203125,33293438976,8589930496,7214538752,1075978240
200,1774612295154,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,43.589744567871094,40,0,25,5,38.095237731933594,5,5,10.256410598754883,22.5,37.5,85,39.02438735961914,35.897438049316406,0,10.256410598754883,0,8192,7674,80448,72,45,67920.47497558594,44277.91424560547,1629.930908203125,33293438976,8589930496,7214538752,1075978240
199,1774612295354,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,38.095237731933594,45,0,5,42.105262756347656,42.105262756347656,15.789472579956055,4.761904716491699,10.526315689086914,47.619049072265625,4.761904716491699,89.47368621826172,47.36842346191406,45,5,0,0,8192,7674,79927,71,52,67924.48791503906,44280.730712890625,1629.930908203125,33293438976,8589930496,7231541248,1075978240
200,1774612295554,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,20,42.105262756347656,0,35,42.85714340209961,15.000000953674316,100,26.3157901763916,14.285715103149414,5,0,28.571430206298828,45,14.285715103149414,25,0,0,8192,7674,79788,72,59,67928.4033203125,44283.450744628906,1629.930908203125,33293438976,8589930496,7225843712,1075978240
199,1774612295754,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,14.285715103149414,35,0,20,47.36842346191406,0,50,28.571430206298828,10,26.3157901763916,0,45,100,20,35,10,0,8192,7674,79675,71,55,67932.46142578125,44286.292236328125,1629.930908203125,33293438976,8589930496,7224299520,1075978240
