Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
200,1774612196066,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,31.81818199157715,0,0,0,5.263157844543457,0,0,66.66667175292969,0,0,0,0,0,4.761904716491699,0,0,0,8192,4433,34677,64,0,65976.11169433594,42925.715393066406,1629.692626953125,33293438976,8589930496,5547155456,1076174848
199,1774612196266,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,52.6315803527832,10,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,554,33247,64,85,65977.83312988281,42926.465393066406,1629.7244873046875,33293438976,8589930496,4696068096,1076174848
200,1774612196466,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,20,5.263157844543457,0,0,0,0,0,0,55,0,0,0,5,5,0,0,0,8192,554,31812,64,0,65980.11529541016,42927.67443847656,1629.7244873046875,33293438976,8589930496,4767875072,1076174848
200,1774612196666,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,33.333335876464844,10,0,0,0,0,0,0,0,0,0,52.38095474243164,14.285715103149414,20,0,0,0,8192,554,31047,64,0,65982.36962890625,42928.94860839844,1629.7244873046875,33293438976,8589930496,4717547520,1076170752
200,1774612196866,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,0,5,0,4.761904716491699,0,5,5,20,5,0,0,0,31.57894515991211,10,47.619049072265625,0,0,8192,554,31065,64,0,65984.6968383789,42930.299377441406,1629.7244873046875,33293438976,8589930496,4709203968,1076170752
200,1774612197066,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,0,14.285715103149414,0,0,0,0,0,25,0,0,0,0,75,0,0,0,0,8192,554,31253,64,0,65986.87518310547,42931.52978515625,1629.7244873046875,33293438976,8589930496,4775235584,1076170752
200,1774612197266,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,5,5.263157844543457,0,35,25,0,0,5,5,5,5.263157844543457,0,5,9.523809432983398,0,40,0,8192,6720,31396,64,0,65989.25061035156,42932.943603515625,1629.7244873046875,33293438976,8589930496,4804259840,1076170752
199,1774612197466,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,19.047618865966797,10,5,4.761904716491699,0,5,0,0,0,5,80.95238494873047,0,0,0,0,5,0,8192,7660,30879,64,0,65991.47454833984,42934.19287109375,1629.7244873046875,33293438976,8589930496,4880236544,1076170752
199,1774612197667,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,52.6315803527832,55,55,55,60.000003814697266,50,60.000003814697266,47.36842346191406,65,50,52.6315803527832,57.894737243652344,55,84.21052551269531,52.38095474243164,55,0,8192,7662,31118,64,82,65996.69799804688,42937.94744873047,1629.7244873046875,33293438976,8589930496,5810454528,1076170752
199,1774612197867,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,30.000001907348633,26.3157901763916,31.57894515991211,26.3157901763916,25,25,21.052631378173828,31.81818199157715,22.22222328186035,33.333335876464844,35,25,21.052631378173828,36.842105865478516,52.6315803527832,57.142860412597656,0,8192,7664,31997,64,85,66001.31396484375,42941.124450683594,1629.7244873046875,33293438976,8589930496,6143754240,1076170752
199,1774612198067,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,31.57894515991211,25,70,30.000001907348633,15.000000953674316,30.000001907348633,25,26.3157901763916,20,26.3157901763916,57.894737243652344,26.3157901763916,26.3157901763916,25,30.000001907348633,26.3157901763916,0,8192,7664,34383,65,85,66005.95349121094,42944.31903076172,1629.7244873046875,33293438976,8589930496,6482829312,1076170752
200,1774612198267,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,31.57894515991211,26.3157901763916,20,26.3157901763916,10.526315689086914,17.647058486938477,26.3157901763916,30.000001907348633,55,30.000001907348633,70,28.571430206298828,33.333335876464844,30.000001907348633,28.571430206298828,26.3157901763916,0,8192,7664,36816,65,86,66010.59289550781,42947.51232910156,1629.7244873046875,33293438976,8589930496,6821244928,1076170752
200,1774612198467,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,10,4.761904716491699,0,9.523809432983398,0,5,0,9.523809432983398,100,0,5,0,0,0,0,5,0,8192,7664,38626,65,0,66013.04748535156,42948.924865722656,1629.7244873046875,33293438976,8589930496,7177347072,1076170752
200,1774612198667,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,9.523809432983398,0,0,0,0,0,0,0,10,0,0,0,0,4.761904716491699,0,0,0,8192,7664,40150,65,0,66014.41589355469,42949.309509277344,1629.7928466796875,33293438976,8589930496,7210975232,1076170752
199,1774612198867,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,5.263157844543457,5,0,0,9.523809432983398,5,15.000000953674316,65,0,5,0,0,0,5,5,0,0,8192,7674,46209,66,75,66016.5732421875,42950.42742919922,1629.8082275390625,33293438976,8589930496,7218057216,1076170752
199,1774612199067,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,40,100,0,0,31.57894515991211,15.000000953674316,10,23.809524536132813,0,42.105262756347656,10,28.571430206298828,30.000001907348633,21.052631378173828,15.000000953674316,42.105262756347656,0,8192,7674,52538,67,53,66020.40380859375,42953.10046386719,1629.8082275390625,33293438976,8589930496,7226458112,1076170752
200,1774612199267,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,50,52.6315803527832,0,0,35,23.809524536132813,26.3157901763916,47.36842346191406,0,45,94.73684692382813,30.000001907348633,20,0,0,10,0,8192,7674,58660,67,57,66024.37213134766,42955.89440917969,1629.8082275390625,33293438976,8589930496,7230185472,1076170752
199,1774612199467,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,10,38.095237731933594,0,21.052631378173828,35,0,10,35,14.285715103149414,30.000001907348633,90,36.842105865478516,28.571430206298828,0,30.000001907348633,4.761904716491699,0,8192,7674,64767,67,42,66028.01293945313,42958.40753173828,1629.8082275390625,33293438976,8589930496,7243231232,1076170752
200,1774612199667,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,20,15.789472579956055,0,30.000001907348633,47.36842346191406,40,38.095237731933594,47.36842346191406,10,26.3157901763916,0,14.285715103149414,100,0,25,26.3157901763916,0,8192,7674,71923,67,51,66031.99255371094,42961.201232910156,1629.8082275390625,33293438976,8589930496,7243231232,1076170752
200,1774612199868,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,45,0,0,25,45,15.789472579956055,45,45,5.263157844543457,19.047618865966797,0,31.57894515991211,95,0,0,45,0,8192,7674,79085,67,56,66035.96185302734,42963.99157714844,1629.8082275390625,33293438976,8589930496,7243231232,1076170752
200,1774612200068,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,26.3157901763916,15.000000953674316,0,15.000000953674316,70,47.619049072265625,40,52.38095474243164,10,40,20,60.000003814697266,15.000000953674316,4.761904716491699,20,40,0,8192,7674,79011,67,59,66040.02038574219,42966.8623046875,1629.8099365234375,33293438976,8589930496,7243784192,1076170752
200,1774612200268,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,50,33.333335876464844,0,0,100,47.36842346191406,0,45,14.285715103149414,45,47.619049072265625,0,45,0,0,15.000000953674316,0,8192,7674,80108,68,57,66044.00598144531,42969.663635253906,1629.8114013671875,33293438976,8589930496,7243784192,1076170752
199,1774612200468,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,35,15.789472579956055,4.545454502105713,0,100,15.000000953674316,10,45,10.526315689086914,45,42.105262756347656,25,35,0,10,30.000001907348633,0,8192,7674,79147,68,53,66047.93811035156,42972.418029785156,1629.8114013671875,33293438976,8589930496,7243784192,1076170752
199,1774612200668,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,35,10,20,10.526315689086914,30.000001907348633,4.761904716491699,0,45,25,35,57.142860412597656,10.526315689086914,45,63.15789031982422,15.000000953674316,35,0,8192,7674,79863,68,48,66051.87658691406,42975.184326171875,1629.8114013671875,33293438976,8589930496,7260033024,1076170752
199,1774612200868,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,21.052631378173828,47.619049072265625,26.3157901763916,14.285715103149414,40,0,20,21.052631378173828,25,31.57894515991211,100,14.285715103149414,25,21.052631378173828,25,0,0,8192,7674,80631,68,43,66055.8251953125,42977.95397949219,1629.8123779296875,33293438976,8589930496,7260807168,1076170752
200,1774612201068,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,57.142860412597656,25,5,47.36842346191406,45,0,20,38.095237731933594,40,9.523809432983398,52.6315803527832,0,21.052631378173828,50,20,20,0,8192,7674,81727,68,42,66059.78991699219,42980.722412109375,1629.8123779296875,33293438976,8589930496,7277060096,1076170752
200,1774612201268,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,100,36.842105865478516,20,35,0,0,5,45,35,10,45,0,36.842105865478516,0,45,5.263157844543457,0,8192,7674,81322,68,48,66063.70220947266,42983.46740722656,1629.8123779296875,33293438976,8589930496,7277060096,1076170752
200,1774612201469,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,52.6315803527832,45,47.619049072265625,25,73.68421173095703,0,0,47.36842346191406,0,20,20,10,47.619049072265625,0,45,0,0,8192,7674,80646,68,53,66067.66094970703,42986.2373046875,1629.8123779296875,33293438976,8589930496,7277060096,1076170752
200,1774612201669,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,40,47.36842346191406,36.842105865478516,30.000001907348633,35,45,15.000000953674316,45,10,20,47.619049072265625,10,36.842105865478516,0,26.3157901763916,4.761904716491699,0,8192,7674,80503,68,57,66071.77410888672,42989.159423828125,1629.8123779296875,33293438976,8589930496,7277060096,1076170752
199,1774612201869,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,40,45,38.095237731933594,45,47.619049072265625,57.894737243652344,0,45,65,0,0,0,45,0,10,0,0,8192,7674,81086,68,60,66075.81481933594,42992.015075683594,1629.8123779296875,33293438976,8589930496,7278866432,1076170752
200,1774612202069,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,47.619049072265625,45,42.105262756347656,0,45,4.761904716491699,0,36.842105865478516,15.000000953674316,45,0,0,45,10,100,0,0,8192,7674,81100,69,56,66079.76525878906,42994.77136230469,1629.815673828125,33293438976,8589930496,7278866432,1076170752
200,1774612202269,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,20,20,30.000001907348633,4.761904716491699,45,42.105262756347656,42.105262756347656,23.809524536132813,52.6315803527832,45,0,21.052631378173828,0,33.333335876464844,45,25,0,8192,7674,80377,68,50,66083.7515258789,42997.575256347656,1629.815673828125,33293438976,8589930496,7278800896,1076170752
199,1774612202469,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,10,0,15.000000953674316,40,45,95,45,0,0,5,0,50,0,40,38.095237731933594,45,0,8192,7674,80230,68,45,66087.6566772461,43000.30828857422,1629.815673828125,33293438976,8589930496,7278800896,1076170752
199,1774612202669,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,10.526315689086914,40,31.57894515991211,23.809524536132813,40,100,45,0,5.263157844543457,28.571430206298828,4.761904716491699,10.526315689086914,0,45,31.57894515991211,0,0,8192,7674,81314,68,41,66091.64953613281,43003.12548828125,1629.815673828125,33293438976,8589930496,7278800896,1076170752
199,1774612202869,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,35,26.3157901763916,15.000000953674316,5.263157844543457,26.3157901763916,9.523809432983398,40,36.842105865478516,42.85714340209961,36.842105865478516,15.789472579956055,4.761904716491699,90.90909576416016,5.263157844543457,15.000000953674316,20,0,8192,7674,81672,68,52,66095.62524414063,43005.91339111328,1629.815673828125,33293438976,8589930496,7280865280,1076170752
199,1774612203069,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,47.36842346191406,10,40,20,47.619049072265625,20,40,45,10,30.000001907348633,0,0,15.000000953674316,0,85,38.095237731933594,0,8192,7674,80516,68,59,66099.61743164063,43008.71789550781,1629.815673828125,33293438976,8589930496,7282667520,1076170752
199,1774612203269,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,50,35,21.052631378173828,45,47.36842346191406,0,47.36842346191406,55,31.57894515991211,4.761904716491699,0,0,42.105262756347656,4.761904716491699,60.000003814697266,10.526315689086914,0,8192,7674,80420,69,58,66103.69012451172,43011.59307861328,1629.817138671875,33293438976,8589930496,7283408896,1076170752
200,1774612203469,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,45,20,14.285715103149414,45,19.047618865966797,10,47.619049072265625,19.047618865966797,36.842105865478516,0,28.571430206298828,4.761904716491699,100,26.3157901763916,0,28.571430206298828,0,8192,7674,80436,69,53,66107.68560791016,43014.38586425781,1629.817138671875,33293438976,8589930496,7283437568,1076170752
199,1774612203670,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,35,10,20,45,0,10,90,0,25,0,42.105262756347656,0,60.000003814697266,42.85714340209961,10,35,0,8192,7674,80111,68,47,66111.56286621094,43017.10302734375,1629.817138671875,33293438976,8589930496,7283695616,1076170752
200,1774612203870,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,35,10,20,45,0,10,90,0,25,0,42.105262756347656,0,60.000003814697266,42.85714340209961,10,35,0,8192,7674,80190,68,41,66115.3832397461,43019.76550292969,1629.8175048828125,33293438976,8589930496,7283695616,1076170752
200,1774612204070,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,25.641027450561523,66.66667175292969,23.076923370361328,43.589744567871094,12.820513725280762,7.692307949066162,27.5,5,20,0,30.000001907348633,0,37.5,41.02564239501953,20,56.41025924682617,0,8192,7674,81085,68,51,66119.3666381836,43022.55480957031,1629.8175048828125,33293438976,8589930496,7285497856,1076170752
199,1774612204270,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,28.571430206298828,95,30.000001907348633,45,5,15.000000953674316,0,10.526315689086914,20,0,47.36842346191406,5,47.36842346191406,40,15.789472579956055,47.36842346191406,0,8192,7674,80502,69,57,66123.42889404297,43025.42028808594,1629.8175048828125,33293438976,8589930496,7285493760,1076170752
199,1774612204470,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,47.36842346191406,0,30.000001907348633,45,0,15.000000953674316,0,45,9.523809432983398,5,47.619049072265625,10,45,100,4.761904716491699,45,0,8192,7674,79830,69,60,66127.45227050781,43028.250061035156,1629.8175048828125,33293438976,8589930496,7287300096,1076170752
199,1774612204670,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,30.000001907348633,10,19.047618865966797,45,45,0,20,45,10,0,0,45,30.000001907348633,100,0,42.85714340209961,0,8192,7674,79678,69,52,66131.44647216797,43031.05627441406,1629.8175048828125,33293438976,8589930496,7287300096,1076170752
200,1774612204870,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,10,33.333335876464844,20,30.000001907348633,36.842105865478516,30.000001907348633,15.000000953674316,40,20,10,0,10.526315689086914,35,84.21052551269531,0,10,0,8192,7674,79435,69,42,66135.1831665039,43033.6455078125,1629.8175048828125,33293438976,8589930496,7303557120,1076170752
200,1774612205070,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,0,0,47.36842346191406,0,4.761904716491699,0,100,45,10,45,47.36842346191406,45,45,0,0,45,0,8192,7674,80244,69,55,66139.15802001953,43036.43621826172,1629.8175048828125,33293438976,8589930496,7303548928,1076170752
199,1774612205270,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,10,0,20,45,0,0,50,45,26.3157901763916,0,45,45,100,0,0,45,0,8192,7674,80581,69,60,66143.14892578125,43039.243896484375,1629.8175048828125,33293438976,8589930496,7303548928,1076170752
200,1774612205470,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,10,0,20,45,0,0,50,45,26.3157901763916,0,45,45,100,0,0,45,0,8192,7674,80720,69,54,66147.20520019531,43042.105407714844,1629.8175048828125,33293438976,8589930496,7302639616,1076170752
199,1774612205671,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,23.076923370361328,5,10,10,32.5,2.5,92.5,47.5,0,35.897438049316406,23.076923370361328,47.5,42.5,4.761904716491699,22.5,41.02564239501953,0,8192,7674,79108,69,48,66151.09997558594,43044.823486328125,1629.8175048828125,33293438976,8589930496,7302377472,1076170752
200,1774612205871,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,20,0,10.526315689086914,40,40,30.000001907348633,0,42.105262756347656,0,4.761904716491699,100,10,42.105262756347656,0,25,45,0,8192,7674,79116,69,42,66154.92803955078,43047.489501953125,1629.8175048828125,33293438976,8589930496,7302377472,1076170752
199,1774612206071,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,23.809524536132813,0,20,10.526315689086914,40,40,28.571430206298828,65,0,47.36842346191406,28.571430206298828,10,15.000000953674316,15.789472579956055,21.052631378173828,40,0,8192,7674,79759,68,49,66158.7319946289,43050.12237548828,1629.8175048828125,33293438976,8589930496,7302377472,1076170752
199,1774612206271,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,30.000001907348633,0,15.000000953674316,35,30.000001907348633,15.000000953674316,10,50,0,90,10.526315689086914,26.3157901763916,33.333335876464844,15.000000953674316,10.526315689086914,40,0,8192,7674,79842,69,43,66162.59283447266,43052.815490722656,1629.8175048828125,33293438976,8589930496,7304183808,1076170752
200,1774612206471,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,10.526315689086914,5,15.000000953674316,25,10.526315689086914,30.000001907348633,0,45,21.052631378173828,45,33.333335876464844,14.285715103149414,42.105262756347656,45,35,55,0,8192,7674,79877,69,46,66166.50994873047,43055.55792236328,1629.8175048828125,33293438976,8589930496,7302553600,1076170752
200,1774612206671,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,28.571430206298828,45,40,0,45,10,0,52.6315803527832,19.047618865966797,4.761904716491699,0,36.842105865478516,45,70,19.047618865966797,30.000001907348633,0,8192,7674,79681,69,54,66170.47174072266,43058.33142089844,1629.8175048828125,33293438976,8589930496,7305134080,1076170752
200,1774612206871,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,26.3157901763916,45,10,45,45,0,0,19.047618865966797,0,90,0,45,45,40,20,0,0,8192,7674,79759,69,60,66174.47845458984,43061.149658203125,1629.8175048828125,33293438976,8589930496,7305134080,1076170752
200,1774612207071,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,20,36.842105865478516,10,35,0,0,0,0,0,90,35,36.842105865478516,50,40,15.789472579956055,0,0,8192,7674,79924,68,42,66178.11553955078,43063.64489746094,1629.8175048828125,33293438976,8589930496,7305134080,1076170752
199,1774612207272,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,26.3157901763916,45,10,0,45,5.263157844543457,31.81818199157715,100,0,50,0,40.90909194946289,26.3157901763916,35,20,0,0,8192,7674,79812,69,60,66182.13781738281,43066.47839355469,1629.8175048828125,33293438976,8589930496,7305134080,1076170752
200,1774612207472,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,45,45,9.523809432983398,0,47.619049072265625,10,47.36842346191406,100,0,45,0,36.842105865478516,0,47.36842346191406,0,0,0,8192,7674,80143,69,57,66186.13452148438,43069.284729003906,1629.8175048828125,33293438976,8589930496,7302578176,1076170752
200,1774612207672,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,45,47.36842346191406,10.526315689086914,50,15.789472579956055,30.000001907348633,20,70,0,5,30.000001907348633,20,30.000001907348633,19.047618865966797,9.523809432983398,63.15789031982422,0,8192,7674,80008,69,50,66190.18627929688,43072.13983154297,1629.8175048828125,33293438976,8589930496,7302578176,1076170752
200,1774612207872,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,25,42.85714340209961,10,42.105262756347656,0,40,35,40,5,0,40,0,9.523809432983398,0,15.000000953674316,100,0,8192,7674,80155,69,44,66194.09350585938,43074.866943359375,1629.8175048828125,33293438976,8589930496,7302578176,1076170752
