Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
200,1774612120747,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,42.105262756347656,47.619049072265625,40,4.761904716491699,14.285715103149414,80,40,20,28.571430206298828,0,30.000001907348633,20,5,42.85714340209961,0,4.761904716491699,0,8192,7676,79511,69,49,64870.519287109375,42218.26037597656,1628.84326171875,33293438976,8589930496,7154855936,1077456896
199,1774612120947,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,38.095237731933594,42.105262756347656,0,52.6315803527832,0,47.619049072265625,15.000000953674316,42.105262756347656,45,0,42.85714340209961,45,30.000001907348633,0,15.000000953674316,15.789472579956055,0,8192,7676,79770,69,57,64874.548278808594,42221.10998535156,1628.84326171875,33293438976,8589930496,7156396032,1077456896
200,1774612121147,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,36.842105865478516,45,0,33.333335876464844,66.66667175292969,10,30.000001907348633,10,45,0,26.3157901763916,35,42.105262756347656,38.095237731933594,10,10,0,8192,7676,79643,69,59,64878.624267578125,42223.99206542969,1628.8446044921875,33293438976,8589930496,7162068992,1077456896
200,1774612121347,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,36.842105865478516,15.789472579956055,0,5.263157844543457,100,10,15.000000953674316,0,47.36842346191406,0,45,36.842105865478516,30.000001907348633,45,10,25,0,8192,7676,79481,69,53,64882.619384765625,42226.794006347656,1628.8446044921875,33293438976,8589930496,7162814464,1077456896
199,1774612121547,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,38.095237731933594,42.85714340209961,35,4.761904716491699,65,25,0,45,10.526315689086914,10,23.809524536132813,20,42.85714340209961,0,5.263157844543457,70,0,8192,7676,79670,69,56,64886.56951904297,42229.56121826172,1628.8446044921875,33293438976,8589930496,7137239040,1077456896
200,1774612121748,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,42.105262756347656,42.105262756347656,20,31.57894515991211,15.000000953674316,36.842105865478516,0,21.052631378173828,23.809524536132813,10,0,5,42.105262756347656,15.000000953674316,4.761904716491699,100,0,8192,7676,79082,69,49,64890.511962890625,42232.29754638672,1628.8455810546875,33293438976,8589930496,7161741312,1077456896
200,1774612121948,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,42.85714340209961,25,28.571430206298828,35,0,0,20,28.571430206298828,78.94737243652344,21.052631378173828,10.526315689086914,47.619049072265625,25,20,0,50,0,8192,7676,79058,69,42,64894.4306640625,42235.05535888672,1628.8455810546875,33293438976,8589930496,7162257408,1077456896
200,1774612122148,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,47.36842346191406,30.000001907348633,47.36842346191406,20,45,0,47.619049072265625,15.789472579956055,0,40,70,0,0,30.000001907348633,28.571430206298828,15.789472579956055,0,8192,7676,79837,69,60,64898.395935058594,42237.827880859375,1628.8455810546875,33293438976,8589930496,7162257408,1077456896
200,1774612122348,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,85,45,45,0,35,20,45,20,0,47.619049072265625,25,0,0,25,36.842105865478516,4.761904716491699,0,8192,7676,80134,69,53,64902.40399169922,42240.64074707031,1628.8455810546875,33293438976,8589930496,7162511360,1077456896
200,1774612122548,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,23.809524536132813,40,25,25,70,0,26.3157901763916,30.000001907348633,10,10.526315689086914,60.000003814697266,5,23.809524536132813,5,20,0,0,8192,7676,79295,69,45,64906.11505126953,42243.19708251953,1628.8455810546875,33293438976,8589930496,7144296448,1077456896
199,1774612122748,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,35,40,0,47.36842346191406,0,21.052631378173828,100,20,45,0,0,36.842105865478516,45,26.3157901763916,5.263157844543457,5,0,8192,7676,78932,69,53,64910.09796142578,42245.99597167969,1628.8455810546875,33293438976,8589930496,7155765248,1077456896
199,1774612122948,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,27.77777862548828,20,0,45,0,61.904762268066406,35,0,50,9.523809432983398,0,47.619049072265625,45,47.619049072265625,20,30.000001907348633,0,8192,7676,78953,69,60,64914.13708496094,42248.8349609375,1628.8455810546875,33293438976,8589930496,7153049600,1077456896
200,1774612123148,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,33.333335876464844,0,5.263157844543457,60.000003814697266,10,40,30.000001907348633,47.619049072265625,42.105262756347656,50,4.761904716491699,45,20,0,20,42.105262756347656,0,8192,7676,79122,69,57,64918.243408203125,42251.674377441406,1628.8455810546875,33293438976,8589930496,7152787456,1077456896
199,1774612123348,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,38.095237731933594,4.761904716491699,0,100,10,10,21.052631378173828,40,45,42.105262756347656,0,31.57894515991211,25,0,10,42.85714340209961,0,8192,7676,78812,70,49,64922.102478027344,42254.361083984375,1628.8455810546875,33293438976,8589930496,7169675264,1077456896
199,1774612123549,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,31.57894515991211,0,35,100,0,5.263157844543457,0,45,5,45,10,33.333335876464844,40,0,10,42.105262756347656,0,8192,7676,79214,69,57,64925.953857421875,42257.04278564453,1628.8455810546875,33293438976,8589930496,7176777728,1077456896
199,1774612123749,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,23.809524536132813,30.000001907348633,90,30.000001907348633,0,20,0,25,33.333335876464844,47.36842346191406,10,26.3157901763916,47.36842346191406,15.789472579956055,33.333335876464844,20,0,8192,7676,80382,70,57,64930.03057861328,42259.92138671875,1628.8455810546875,33293438976,8589930496,7174275072,1077456896
200,1774612123949,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,36.842105865478516,45,38.095237731933594,0,63.15789031982422,35,38.095237731933594,0,45,45,10.526315689086914,10,9.523809432983398,45,10,0,0,8192,7676,80939,69,60,64934.140563964844,42262.83953857422,1628.8455810546875,33293438976,8589930496,7172329472,1077456896
200,1774612124149,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,45,42.105262756347656,0,0,85,5,45,40,42.105262756347656,45,45,10,15.789472579956055,10,0,4.761904716491699,0,8192,7676,80313,69,53,64938.09680175781,42265.61981201172,1628.8455810546875,33293438976,8589930496,7172845568,1077456896
200,1774612124349,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,25,35,0,5,4.761904716491699,0,45,0,42.85714340209961,55,40,10.526315689086914,85,40,20,5.263157844543457,0,8192,7676,79252,69,46,64942.005920410156,42268.35284423828,1628.8455810546875,33293438976,8589930496,7174651904,1077456896
199,1774612124549,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,15.789472579956055,42.105262756347656,0,80,20,0,40,0,42.105262756347656,60.000003814697266,30.000001907348633,14.285715103149414,0,45,25,5,0,8192,7676,79944,69,60,64945.96795654297,42271.12890625,1628.8455810546875,33293438976,8589930496,7164272640,1077456896
200,1774612124749,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,30.000001907348633,28.571430206298828,0,100,15.000000953674316,30.000001907348633,5,0,40,42.85714340209961,28.571430206298828,10,14.285715103149414,40,15.000000953674316,14.285715103149414,0,8192,7676,80084,70,33,64949.77185058594,42273.76452636719,1628.8455810546875,33293438976,8589930496,7172681728,1077456896
197,1774612124951,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,35,36.842105865478516,0,100,45,20,0,0,45,45,0,26.3157901763916,10.526315689086914,45,5,5.263157844543457,0,8192,7676,80350,69,42,64953.71130371094,42276.51110839844,1628.8455810546875,33293438976,8589930496,7173427200,1077456896
200,1774612125149,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,35,36.842105865478516,0,100,45,20,0,0,45,45,0,26.3157901763916,10.526315689086914,45,5,5.263157844543457,0,8192,7676,80242,69,48,64957.72155761719,42279.27197265625,1628.8455810546875,33293438976,8589930496,7173799936,1077456896
199,1774612125350,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,40,45,10,72.5,20,29.268291473388672,0,17.5,58.974361419677734,51.28205490112305,28.205129623413086,20,10,27.5,10.256410598754883,0,0,8192,7676,80128,69,56,64961.794982910156,42282.14196777344,1628.8455810546875,33293438976,8589930496,7168401408,1077456896
200,1774612125550,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,47.619049072265625,47.36842346191406,47.36842346191406,0,25,15.789472579956055,0,0,100,47.619049072265625,15.789472579956055,30.000001907348633,10,45,4.761904716491699,0,0,8192,7676,80521,70,60,64965.78692626953,42284.938049316406,1628.8455810546875,33293438976,8589930496,7157460992,1077456896
200,1774612125750,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,26.3157901763916,25,42.85714340209961,0,30.000001907348633,20,0,10,60.000003814697266,45,19.047618865966797,25,5.263157844543457,36.842105865478516,60.000003814697266,20,0,8192,7676,80114,70,53,64969.74548339844,42287.67687988281,1628.8455810546875,33293438976,8589930496,7157411840,1077456896
200,1774612125950,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,40,28.571430206298828,42.105262756347656,40,26.3157901763916,20,0,40,4.761904716491699,78.94737243652344,10,21.052631378173828,19.047618865966797,4.761904716491699,21.052631378173828,20,0,8192,7676,80127,69,42,64973.58605957031,42290.35040283203,1628.8455810546875,33293438976,8589930496,7157927936,1077456896
200,1774612126150,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,38.095237731933594,40,45,45,45,0,50,45,0,28.571430206298828,0,19.047618865966797,26.3157901763916,0,10,35,0,8192,7676,80592,70,46,64977.52520751953,42293.133056640625,1628.8455810546875,33293438976,8589930496,7152152576,1077456896
199,1774612126350,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,55,75,50,40,40,0,30.000001907348633,57.894737243652344,0,10,10.526315689086914,10,20,10,0,47.36842346191406,0,8192,7676,80870,69,54,64981.617614746094,42296.02233886719,1628.8455810546875,33293438976,8589930496,7144693760,1077456896
199,1774612126550,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,89.47368621826172,5.263157844543457,40,45,9.523809432983398,0,26.3157901763916,47.619049072265625,10,0,35,5,45,0,38.095237731933594,40.90909194946289,0,8192,7676,80987,69,60,64985.60467529297,42298.813232421875,1628.8455810546875,33293438976,8589930496,7132110848,1077456896
199,1774612126750,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,100,45,5.263157844543457,45,10,20,45,30.000001907348633,35,0,10,30.000001907348633,9.523809432983398,20,36.842105865478516,0,0,8192,7676,80281,70,56,64989.61016845703,42301.62286376953,1628.8455810546875,33293438976,8589930496,7138164736,1077456896
199,1774612126950,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,38.095237731933594,65,0,55,0,15.000000953674316,5,36.842105865478516,45,10,20,15.789472579956055,33.333335876464844,0,0,36.842105865478516,0,8192,7676,80113,70,42,64993.33288574219,42304.19061279297,1628.8455810546875,33293438976,8589930496,7163457536,1077456896
199,1774612127150,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,15.789472579956055,4.761904716491699,47.619049072265625,45,0,40,0,45,100,0,19.047618865966797,10,38.095237731933594,0,25,45,0,8192,7676,79792,69,58,64997.30780029297,42306.97344970703,1628.8455810546875,33293438976,8589930496,7163830272,1077456896
200,1774612127351,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,47.36842346191406,0,45,45,5,15.789472579956055,63.15789031982422,45,36.842105865478516,0,0,25,50,0,0,45,0,8192,7676,80209,70,59,65001.31182861328,42309.781799316406,1628.8455810546875,33293438976,8589930496,7152340992,1077456896
200,1774612127551,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,50,20,45,31.57894515991211,15.000000953674316,25,20,5,0,15.000000953674316,26.3157901763916,25,45,10,80,25,0,8192,7676,80449,70,51,65005.26794433594,42312.556213378906,1628.8455810546875,33293438976,8589930496,7155998720,1077456896
200,1774612127751,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,35,0,45,95,31.57894515991211,25,40,50,0,42.85714340209961,10,20,0,0,15.789472579956055,5,0,8192,7676,79315,69,44,65009.205322265625,42315.306884765625,1628.8455810546875,33293438976,8589930496,7167750144,1077456896
200,1774612127951,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,21.052631378173828,10.526315689086914,40,100,35,23.809524536132813,33.333335876464844,40,0,42.105262756347656,10,20,9.523809432983398,0,20,0,0,8192,7676,79764,70,48,65013.05206298828,42317.97723388672,1628.8455810546875,33293438976,8589930496,7184379904,1077456896
