Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
200,1774612511021,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,47.619049072265625,20,45,30.000001907348633,100,45,0,14.285715103149414,0,30.000001907348633,0,0,45,38.095237731933594,0,30.000001907348633,0,8192,7676,81639,73,57,71951.65771484375,47037.63830566406,1630.6280517578125,33293438976,8589930496,7162208256,1067872256
199,1774612511221,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,15.789472579956055,85,47.36842346191406,36.842105865478516,35,26.3157901763916,0,25,4.761904716491699,20,0,20,45,21.052631378173828,30.000001907348633,30.000001907348633,0,8192,7676,82311,72,53,71955.81982421875,47040.570068359375,1630.6280517578125,33293438976,8589930496,7162208256,1067872256
199,1774612511422,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,40,95,9.523809432983398,35,5,0,10,47.36842346191406,40,23.809524536132813,5,45,36.842105865478516,0,5.263157844543457,50,0,8192,7676,82073,72,59,71959.89367675781,47043.42059326172,1630.6280517578125,33293438976,8589930496,7159828480,1067872256
199,1774612511622,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,40,0,40,10.526315689086914,50,20,50,0,10,0,100,20,5,45,13.636363983154297,47.36842346191406,0,8192,7676,81421,72,58,71963.95568847656,47046.264099121094,1630.629638671875,33293438976,8589930496,7149948928,1067872256
199,1774612511822,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,40,10,26.3157901763916,0,31.57894515991211,0,35,28.571430206298828,85,36.842105865478516,31.57894515991211,10.526315689086914,0,15.000000953674316,0,28.571430206298828,0,8192,7676,80885,73,45,71967.77996826172,47048.904052734375,1630.629638671875,33293438976,8589930496,7165689856,1067872256
200,1774612512022,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,45,0,45,10,45,0,47.36842346191406,45,100,38.095237731933594,0,10,4.761904716491699,0,0,45,0,8192,7676,80954,73,52,71971.83953857422,47051.744689941406,1630.629638671875,33293438976,8589930496,7165689856,1067872256
200,1774612512222,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,31.57894515991211,4.761904716491699,47.619049072265625,10,36.842105865478516,25,20,47.36842346191406,80,30.000001907348633,10,23.809524536132813,26.3157901763916,0,15.789472579956055,47.36842346191406,0,8192,7676,80828,72,58,71975.95886230469,47054.638244628906,1630.6302490234375,33293438976,8589930496,7165947904,1067872256
200,1774612512422,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,45,26.3157901763916,26.3157901763916,23.809524536132813,19.047618865966797,100,38.095237731933594,10,15.789472579956055,0,19.047618865966797,47.36842346191406,10,35,0,23.809524536132813,0,8192,7676,81441,72,58,71979.99633789063,47057.46081542969,1630.6302490234375,33293438976,8589930496,7165431808,1067872256
199,1774612512622,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,42.105262756347656,45,0,10,10,100,20,40,42.85714340209961,0,31.57894515991211,42.85714340209961,25,9.090909004211426,0,0,0,8192,7676,80746,72,50,71983.9232788086,47060.18884277344,1630.6302490234375,33293438976,8589930496,7165403136,1067872256
200,1774612512822,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,15.000000953674316,40,10,15.000000953674316,40,100,10,31.57894515991211,31.57894515991211,4.761904716491699,5,45,30.000001907348633,10.526315689086914,30.000001907348633,0,0,8192,7676,79735,72,56,71987.8862915039,47062.95086669922,1630.6317138671875,33293438976,8589930496,7173144576,1067872256
200,1774612513022,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,38.095237731933594,35,50,10,45,52.38095474243164,45,9.523809432983398,0,15.789472579956055,50,26.3157901763916,0,35,10,15.000000953674316,0,8192,7676,80248,72,53,71991.94897460938,47065.784118652344,1630.6317138671875,33293438976,8589930496,7173660672,1067872256
200,1774612513222,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,47.36842346191406,0,45,15.000000953674316,45,0,10,36.842105865478516,0,30.000001907348633,100,10,36.842105865478516,10,0,45,0,8192,7676,80548,72,60,71995.96368408203,47068.58093261719,1630.6317138671875,33293438976,8589930496,7173656576,1067872256
200,1774612513423,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,30.000001907348633,5,47.36842346191406,10.526315689086914,47.36842346191406,0,35,30.000001907348633,0,40,20,15.000000953674316,90.47618865966797,20,20,47.36842346191406,0,8192,7676,80161,72,57,72000.07763671875,47071.469665527344,1630.6317138671875,33293438976,8589930496,7170670592,1067872256
199,1774612513623,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,25,30.000001907348633,45.45454788208008,45,42.85714340209961,0,100,15.000000953674316,0,0,0,10,42.85714340209961,25,15.789472579956055,10,0,8192,7676,79004,73,50,72004.0014038086,47074.19140625,1630.6317138671875,33293438976,8589930496,7168303104,1067872256
199,1774612513823,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,15.000000953674316,45,42.105262756347656,0,31.57894515991211,20,100,20,0,0,10,30.000001907348633,42.105262756347656,21.052631378173828,28.571430206298828,0,0,8192,7676,78988,72,42,72007.93548583984,47076.92559814453,1630.6317138671875,33293438976,8589930496,7192530944,1067872256
200,1774612514023,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,15.000000953674316,45,42.105262756347656,0,31.57894515991211,20,100,20,0,0,10,30.000001907348633,42.105262756347656,21.052631378173828,28.571430206298828,0,0,8192,7676,80357,73,60,72011.95037841797,47079.724548339844,1630.6317138671875,33293438976,8589930496,7192522752,1067872256
199,1774612514223,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,40,35,20,7.317072868347168,22.5,27.5,32.5,41.46341323852539,27.5,0,22.5,25.641027450561523,17.5,55,5,51.28205490112305,0,8192,7676,80517,73,54,72015.91284179688,47082.478759765625,1630.6317138671875,33293438976,8589930496,7192522752,1067872256
199,1774612514423,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,31.57894515991211,42.105262756347656,20,10.526315689086914,45,31.57894515991211,31.57894515991211,31.57894515991211,42.105262756347656,0,0,15.000000953674316,45,55,10.526315689086914,5,0,8192,7676,79555,72,45,72019.89331054688,47085.25476074219,1630.6317138671875,33293438976,8589930496,7187324928,1067872256
200,1774612514623,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,45,40,0,14.285715103149414,5,19.047618865966797,42.85714340209961,0,42.85714340209961,0,38.095237731933594,25,100,45,4.761904716491699,0,0,8192,7676,79828,72,43,72023.88293457031,47088.03454589844,1630.6317138671875,33293438976,8589930496,7182299136,1067872256
200,1774612514823,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,35,0,0,10.526315689086914,38.095237731933594,45,45,35,45,0,5.263157844543457,0,100,10,10,45,0,8192,7676,80617,72,49,72027.93475341797,47090.856994628906,1630.6317138671875,33293438976,8589930496,7183044608,1067872256
200,1774612515023,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,50,5,21.052631378173828,10,31.57894515991211,30.000001907348633,47.36842346191406,10,26.3157901763916,0,65,23.809524536132813,57.142860412597656,35,0,47.36842346191406,0,8192,7676,81006,72,58,72032.05670166016,47093.75408935547,1630.6317138671875,33293438976,8589930496,7183392768,1067872256
199,1774612515224,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,42.105262756347656,15.000000953674316,42.85714340209961,28.571430206298828,45,0,38.095237731933594,20,0,40,60.000003814697266,30.000001907348633,5.263157844543457,30.000001907348633,0,28.571430206298828,0,8192,7676,79779,72,51,72036.00421142578,47096.4951171875,1630.632080078125,33293438976,8589930496,7183904768,1067872256
199,1774612515424,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,45,10.526315689086914,42.105262756347656,42.105262756347656,30.000001907348633,30.000001907348633,0,33.333335876464844,0,100,15.000000953674316,10.526315689086914,10,10.526315689086914,0,31.57894515991211,0,8192,7676,79304,73,44,72039.93267822266,47099.218505859375,1630.632080078125,33293438976,8589930496,7180660736,1067872256
199,1774612515624,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,40,38.095237731933594,25,100,30.000001907348633,30.000001907348633,0,25,20,45,25,25,0,15.000000953674316,0,10,0,8192,7676,80316,73,44,72043.95727539063,47102.028869628906,1630.632080078125,33293438976,8589930496,7170564096,1067872256
199,1774612515824,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,40,38.095237731933594,25,100,30.000001907348633,30.000001907348633,0,25,20,45,25,25,0,15.000000953674316,0,10,0,8192,7676,80628,73,51,72047.99090576172,47104.840087890625,1630.63427734375,33293438976,8589930496,7173451776,1067872256
200,1774612516024,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,42.5,46.153846740722656,0,47.5,38.46154022216797,20,4.878048419952393,17.948719024658203,46.153846740722656,14.634145736694336,92.5,32.5,5.128205299377441,27.5,5,0,0,8192,7676,79418,72,37,72052.05700683594,47107.679931640625,1630.63427734375,33293438976,8589930496,7173193728,1067872256
200,1774612516224,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,15.789472579956055,10,35,10,95.23809814453125,50,0,28.571430206298828,0,26.3157901763916,45,0,0,10,19.047618865966797,25,0,8192,7676,79931,73,46,72055.74108886719,47110.18878173828,1630.63427734375,33293438976,8589930496,7173193728,1067872256
200,1774612516424,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,40,0,47.619049072265625,45,84.21052551269531,28.571430206298828,0,26.3157901763916,0,0,65,19.047618865966797,10,19.047618865966797,5.263157844543457,50,0,8192,7676,80114,73,54,72059.79614257813,47113.01776123047,1630.63525390625,33293438976,8589930496,7169765376,1067872256
199,1774612516624,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,60.000003814697266,0,26.3157901763916,40,55,5.555555820465088,26.3157901763916,40,20,10,45,0,20,10.526315689086914,30.000001907348633,45,0,8192,7676,79949,72,60,72063.92175292969,47115.91101074219,1630.63525390625,33293438976,8589930496,7166263296,1067872256
200,1774612516824,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,100,36.842105865478516,0,20,0,10,35,0,45,30.000001907348633,47.36842346191406,0,10,45,50,10,0,8192,7676,79913,72,56,72067.97576904297,47118.739990234375,1630.63525390625,33293438976,8589930496,7166492672,1067872256
199,1774612517025,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,90.47618865966797,20,0,42.105262756347656,0,19.047618865966797,4.761904716491699,42.105262756347656,47.619049072265625,0,42.85714340209961,25,9.523809432983398,0,55,28.571430206298828,0,8192,7676,79840,72,48,72071.93878173828,47121.48956298828,1630.63525390625,33293438976,8589930496,7167291392,1067872256
199,1774612517225,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,57.894737243652344,0,5,35,10,21.052631378173828,27.77777862548828,5,40,25,30.000001907348633,20,31.57894515991211,35,55,0,0,8192,7676,80022,72,48,72075.82135009766,47124.174743652344,1630.63525390625,33293438976,8589930496,7183806464,1067872256
199,1774612517425,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,5,0,10,0,0,0,50,0,36.842105865478516,45,47.36842346191406,47.36842346191406,100,47.36842346191406,50,10,0,8192,7676,80331,73,56,72079.91864013672,47126.99853515625,1630.63525390625,33293438976,8589930496,7181225984,1067872256
200,1774612517625,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,30.000001907348633,0,15.000000953674316,20,20,0,52.6315803527832,20,30.000001907348633,35,28.571430206298828,47.619049072265625,100,28.571430206298828,20,14.285715103149414,0,8192,7676,80924,73,59,72084.0923461914,47129.921813964844,1630.63525390625,33293438976,8589930496,7176450048,1067872256
200,1774612517825,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,28.571430206298828,0,42.85714340209961,100,30.000001907348633,38.095237731933594,25,30.000001907348633,10,47.619049072265625,15.789472579956055,5.263157844543457,15.000000953674316,15.789472579956055,15.789472579956055,5.263157844543457,0,8192,7676,79930,73,53,72088.1357421875,47132.74816894531,1630.63525390625,33293438976,8589930496,7176265728,1067872256
199,1774612518025,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,42.105262756347656,15.000000953674316,0,95.23809814453125,42.85714340209961,42.105262756347656,42.105262756347656,14.285715103149414,10,50,0,0,0,33.333335876464844,0,30.000001907348633,0,8192,7676,78860,72,45,72092.03454589844,47135.4462890625,1630.63525390625,33293438976,8589930496,7192293376,1067872256
199,1774612518225,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,42.85714340209961,25,0,89.47368621826172,45,15.000000953674316,40,31.57894515991211,25,40,0,28.571430206298828,4.761904716491699,10,4.761904716491699,15.789472579956055,0,8192,7676,80599,73,43,72096.03594970703,47138.17419433594,1630.63525390625,33293438976,8589930496,7198535680,1067872256
199,1774612518425,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,47.36842346191406,0,47.36842346191406,0,0,10,40,30.000001907348633,100,47.36842346191406,47.619049072265625,36.842105865478516,5.263157844543457,20,0,10,0,8192,7676,80806,72,60,72100.10375976563,47141.01696777344,1630.63525390625,33293438976,8589930496,7211966464,1067872256
200,1774612518625,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,26.3157901763916,0,47.36842346191406,10,26.3157901763916,35,28.571430206298828,45,100,38.095237731933594,19.047618865966797,9.523809432983398,19.047618865966797,0,15.789472579956055,10,0,8192,7676,81120,72,57,72104.16650390625,47143.853271484375,1630.63525390625,33293438976,8589930496,7196012544,1067872256
199,1774612518825,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,80,0,40.90909194946289,30.000001907348633,30.000001907348633,20,45,30.000001907348633,50,20,15.789472579956055,26.3157901763916,0,15.000000953674316,30.000001907348633,10,0,8192,7676,79813,72,49,72108.19805908203,47146.665466308594,1630.63525390625,33293438976,8589930496,7199883264,1067872256
199,1774612519025,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,52.38095474243164,28.571430206298828,89.47368621826172,40,0,0,30.000001907348633,10.526315689086914,0,0,45,42.85714340209961,15.000000953674316,31.57894515991211,14.285715103149414,20,0,8192,7676,79777,73,42,72112.22979736328,47149.491760253906,1630.63525390625,33293438976,8589930496,7200399360,1067872256
199,1774612519226,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,5.263157844543457,15.000000953674316,100,10,40,0,0,42.85714340209961,47.36842346191406,36.842105865478516,5,42.105262756347656,42.105262756347656,0,0,25,0,8192,7676,80814,73,47,72116.16668701172,47152.223205566406,1630.63525390625,33293438976,8589930496,7216648192,1067872256
200,1774612519426,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,5.263157844543457,15.000000953674316,100,10,40,0,0,42.85714340209961,47.36842346191406,36.842105865478516,5,42.105262756347656,42.105262756347656,0,0,25,0,8192,7676,81344,73,60,72120.28582763672,47155.110778808594,1630.63525390625,33293438976,8589930496,7205351424,1067872256
200,1774612519626,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2.5641026496887207,42.5,45,32.5,41.02564239501953,29.268291473388672,23.076923370361328,28.205129623413086,22.5,15.000000953674316,37.5,17.948719024658203,75.60975646972656,19.51219367980957,0,15.000000953674316,0,8192,7676,80758,73,57,72124.34301757813,47157.94158935547,1630.63525390625,33293438976,8589930496,7193890816,1067872256
199,1774612519826,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,10,15.000000953674316,30.000001907348633,45,45,31.57894515991211,25,25,19.047618865966797,0,85,19.047618865966797,36.842105865478516,15.789472579956055,5,25,0,8192,7676,80047,73,49,72128.40246582031,47160.780212402344,1630.63525390625,33293438976,8589930496,7193632768,1067872256
199,1774612520026,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,21.052631378173828,31.57894515991211,10,40,40,0,45,0,31.57894515991211,0,0,42.105262756347656,100,10,19.047618865966797,10.526315689086914,0,8192,7676,80201,72,42,72132.32293701172,47163.49377441406,1630.63525390625,33293438976,8589930496,7194263552,1067872256
200,1774612520226,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,15.000000953674316,25,60.000003814697266,42.105262756347656,45,0,40,5,15.000000953674316,0,0,40,68.42105102539063,10,30.000001907348633,19.047618865966797,0,8192,7676,80918,73,46,72136.24584960938,47166.211364746094,1630.63525390625,33293438976,8589930496,7210147840,1067872256
200,1774612520426,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,0,25,70,30.000001907348633,35,30.000001907348633,36.842105865478516,0,45,15.789472579956055,15.000000953674316,55,9.523809432983398,10.526315689086914,47.36842346191406,15.789472579956055,0,8192,7676,81060,73,48,72140.3310546875,47169.057189941406,1630.63525390625,33293438976,8589930496,7204229120,1067872256
200,1774612520626,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,35,5,0,45,0,100,42.85714340209961,0,45,0,47.36842346191406,45,0,14.285715103149414,14.285715103149414,42.85714340209961,0,8192,7676,80235,73,53,72144.3715209961,47171.884765625,1630.63525390625,33293438976,8589930496,7188852736,1067872256
199,1774612520826,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,45,35,0,42.85714340209961,0,100,45,0,45,0,42.85714340209961,40,0,10,0,5.263157844543457,0,8192,7676,79217,73,45,72148.3422241211,47174.643615722656,1630.63525390625,33293438976,8589930496,7193096192,1067872256
199,1774612521026,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,21.052631378173828,45,5,45,75,25,35,4.761904716491699,45,4.761904716491699,45,45,14.285715103149414,10,25,5,0,8192,7676,80146,73,44,72152.36419677734,47177.45397949219,1630.63525390625,33293438976,8589930496,7193640960,1067872256
200,1774612521227,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,23.809524536132813,15.000000953674316,0,15.789472579956055,100,0,42.105262756347656,0,45,26.3157901763916,42.105262756347656,42.105262756347656,0,10.526315689086914,25,25,0,8192,7676,80597,73,50,72156.341796875,47180.223571777344,1630.63525390625,33293438976,8589930496,7193837568,1067872256
200,1774612521427,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,20,45,0,0,100,47.619049072265625,45,0,45,45,45,0,0,14.285715103149414,26.3157901763916,0,0,8192,7676,80571,72,57,72160.3984375,47183.055603027344,1630.63525390625,33293438976,8589930496,7191584768,1067872256
199,1774612521627,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,14.285715103149414,45,15.789472579956055,25,10.526315689086914,10,42.85714340209961,25,35,80,42.85714340209961,45,26.3157901763916,10.526315689086914,0,0,0,8192,7676,79234,73,45,72164.41583251953,47185.85607910156,1630.63525390625,33293438976,8589930496,7178543104,1067872256
199,1774612521827,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,5.263157844543457,42.105262756347656,0,40.90909194946289,0,0,38.88888931274414,5,45,100,42.105262756347656,47.619049072265625,4.761904716491699,30.000001907348633,21.052631378173828,0,0,8192,7676,79875,72,44,72168.33917236328,47188.57550048828,1630.63525390625,33293438976,8589930496,7195803648,1067872256
199,1774612522027,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,5.263157844543457,42.105262756347656,0,40.90909194946289,0,0,38.88888931274414,5,45,100,42.105262756347656,47.619049072265625,4.761904716491699,30.000001907348633,21.052631378173828,0,0,8192,7676,80603,73,50,72172.36883544922,47191.38983154297,1630.63525390625,33293438976,8589930496,7195828224,1067872256
